\fp_pow_0002:fp_pow_inst|dspba_delay:redist49|__ALT_INV__delay_signals[0][3],20
\fp_pow_0002:fp_pow_inst|dspba_delay:redist49|__ALT_INV__delay_signals[0][4],20
\fp_pow_0002:fp_pow_inst|dspba_delay:redist49|__ALT_INV__delay_signals[0][2],20
\fp_pow_0002:fp_pow_inst|redist131_replace_rdreg_q[4],20
\fp_pow_0002:fp_pow_inst|dspba_delay:redist41|__ALT_INV__delay_signals[0][38],20
\fp_pow_0002:fp_pow_inst|dspba_delay:redist49|__ALT_INV__delay_signals[0][0],20
\fp_pow_0002:fp_pow_inst|dspba_delay:redist49|__ALT_INV__delay_signals[0][1],20
\fp_pow_0002:fp_pow_inst|dspba_delay:redist49|__ALT_INV__delay_signals[0][5],20
\fp_pow_0002:fp_pow_inst|dspba_delay:redist30|__ALT_INV__delay_signals[0][17],18
\fp_pow_0002:fp_pow_inst|dspba_delay:vCount_uid294_countZLog_uid78_fpPowrTest_delay|delay_signals[0][0],18
\fp_pow_0002:fp_pow_inst|dspba_delay:vCount_uid294_countZLog_uid78_fpPowrTest_delay|__ALT_INV__delay_signals[0][0],17
\fp_pow_0002:fp_pow_inst|dspba_delay:redist26|__ALT_INV__delay_signals[0][24],17
\fp_pow_0002:fp_pow_inst|altera_syncram:redist110_replace_mem_dmem|altera_syncram_odg3:auto_generated|altsyncram_jmb4:altsyncram1|rdaddr_reg[0],15
\fp_pow_0002:fp_pow_inst|dspba_delay:redist17|__ALT_INV__delay_signals[0][0],15
\fp_pow_0002:fp_pow_inst|redist110_sticky_ena_q[0],15
\fp_pow_0002:fp_pow_inst|dspba_delay:redist50|__ALT_INV__delay_signals[0][3],14
\fp_pow_0002:fp_pow_inst|dspba_delay:redist50|__ALT_INV__delay_signals[0][5],14
\fp_pow_0002:fp_pow_inst|dspba_delay:redist50|__ALT_INV__delay_signals[0][1],14
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist78_replace_rdcnt_i[1],13
\fp_pow_0002:fp_pow_inst|__ALT_INV__prodXY_uid493_pT1_uid429_expPolyEval_cma_s[0][29],12
\fp_pow_0002:fp_pow_inst|redist96_sticky_ena_q[0],12
\fp_pow_0002:fp_pow_inst|redist96_replace_rdreg_q[2],11
\fp_pow_0002:fp_pow_inst|__ALT_INV__Add13~29,11
\fp_pow_0002:fp_pow_inst|altera_syncram:redist96_replace_mem_dmem|altera_syncram_sgg3:auto_generated|altsyncram_npb4:altsyncram1|rdaddr_reg[2],11
\fp_pow_0002:fp_pow_inst|redist96_replace_rdreg_q[3],11
\fp_pow_0002:fp_pow_inst|__ALT_INV__prodXY_uid447_pT1_uid266_natLogPolyEval_cma_s[0][27],11
\fp_pow_0002:fp_pow_inst|dspba_delay:redist15|__ALT_INV__delay_signals[0][1],11
\fp_pow_0002:fp_pow_inst|redist96_replace_rdreg_q[1],11
\fp_pow_0002:fp_pow_inst|altera_syncram:redist96_replace_mem_dmem|altera_syncram_sgg3:auto_generated|altsyncram_npb4:altsyncram1|rdaddr_reg[0],11
\fp_pow_0002:fp_pow_inst|altera_syncram:redist96_replace_mem_dmem|altera_syncram_sgg3:auto_generated|altsyncram_npb4:altsyncram1|rdaddr_reg[3],11
\fp_pow_0002:fp_pow_inst|altera_syncram:redist96_replace_mem_dmem|altera_syncram_sgg3:auto_generated|altsyncram_npb4:altsyncram1|rdaddr_reg[1],11
\fp_pow_0002:fp_pow_inst|dspba_delay:redist15|__ALT_INV__delay_signals[0][0],11
\fp_pow_0002:fp_pow_inst|Add35~5,11
\fp_pow_0002:fp_pow_inst|redist131_replace_rdreg_q[4]~DUPLICATE,11
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist77_replace_rdcnt_i[1]~DUPLICATE,11
\fp_pow_0002:fp_pow_inst|dspba_delay:redist95|__ALT_INV__delay_signals[0][2],11
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist131_replace_rdcnt_i[0],10
\fp_pow_0002:fp_pow_inst|dspba_delay:redist29|__ALT_INV__delay_signals[0][32],10
\fp_pow_0002:fp_pow_inst|__ALT_INV__Mux167~0,10
\fp_pow_0002:fp_pow_inst|dspba_delay:vCount_uid300_countZLog_uid78_fpPowrTest_delay|__ALT_INV__delay_signals[0][0],10
\fp_pow_0002:fp_pow_inst|dspba_delay:redist50|__ALT_INV__delay_signals[0][2]~DUPLICATE,10
\fp_pow_0002:fp_pow_inst|__ALT_INV__Add13~25,10
\fp_pow_0002:fp_pow_inst|dspba_delay:redist35|__ALT_INV__delay_signals[0][24],10
\fp_pow_0002:fp_pow_inst|altera_syncram:redist101_replace_mem_dmem|altera_syncram_idg3:auto_generated|altsyncram_dmb4:altsyncram1|rdaddr_reg[1],10
\fp_pow_0002:fp_pow_inst|dspba_delay:redist50|__ALT_INV__delay_signals[0][4],10
\fp_pow_0002:fp_pow_inst|dspba_delay:redist50|__ALT_INV__delay_signals[0][0],10
\fp_pow_0002:fp_pow_inst|__ALT_INV__Add13~33,10
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist78_replace_rdcnt_i[2],10
\fp_pow_0002:fp_pow_inst|altera_syncram:redist101_replace_mem_dmem|altera_syncram_idg3:auto_generated|altsyncram_dmb4:altsyncram1|rdaddr_reg[0],10
\fp_pow_0002:fp_pow_inst|redist101_sticky_ena_q[0],10
\fp_pow_0002:fp_pow_inst|altera_syncram:redist118_replace_mem_dmem|altera_syncram_udg3:auto_generated|altsyncram_pmb4:altsyncram1|__ALT_INV__dataout_reg[0],9
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist78_replace_rdcnt_i[0]~DUPLICATE,9
\fp_pow_0002:fp_pow_inst|redist134_sticky_ena_q[0],9
\fp_pow_0002:fp_pow_inst|__ALT_INV__p1_uid222_eLn2_uid54_fpPowrTest_q[34],9
\fp_pow_0002:fp_pow_inst|dspba_delay:redist66|__ALT_INV__delay_signals[0][22],9
\fp_pow_0002:fp_pow_inst|dspba_delay:redist130_outputreg|__ALT_INV__delay_signals[0][0],9
\fp_pow_0002:fp_pow_inst|dspba_delay:redist93|__ALT_INV__delay_signals[0][0],8
\fp_pow_0002:fp_pow_inst|altera_syncram:redist131_replace_mem_dmem|altera_syncram_meg3:auto_generated|altsyncram_hnb4:altsyncram1|rdaddr_reg[3],8
\fp_pow_0002:fp_pow_inst|altera_syncram:redist131_replace_mem_dmem|altera_syncram_meg3:auto_generated|altsyncram_hnb4:altsyncram1|rdaddr_reg[4],8
\fp_pow_0002:fp_pow_inst|redist78_replace_rdreg_q[2],8
\fp_pow_0002:fp_pow_inst|redist78_replace_rdcnt_i[3]~DUPLICATE,8
\fp_pow_0002:fp_pow_inst|redist134_replace_rdreg_q[2],8
\fp_pow_0002:fp_pow_inst|altera_syncram:redist131_replace_mem_dmem|altera_syncram_meg3:auto_generated|altsyncram_hnb4:altsyncram1|rdaddr_reg[2],8
\fp_pow_0002:fp_pow_inst|redist78_replace_rdreg_q[0],8
\fp_pow_0002:fp_pow_inst|redist134_replace_rdreg_q[3],8
\fp_pow_0002:fp_pow_inst|altera_syncram:redist131_replace_mem_dmem|altera_syncram_meg3:auto_generated|altsyncram_hnb4:altsyncram1|rdaddr_reg[1],8
\fp_pow_0002:fp_pow_inst|redist131_sticky_ena_q[0],8
\fp_pow_0002:fp_pow_inst|altera_syncram:redist134_replace_mem_dmem|altera_syncram_4eg3:auto_generated|altsyncram_vmb4:altsyncram1|rdaddr_reg[1],8
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist78_replace_rdcnt_i[4],8
\fp_pow_0002:fp_pow_inst|redist78_cmpReg_q[0],8
\fp_pow_0002:fp_pow_inst|altera_syncram:redist134_replace_mem_dmem|altera_syncram_4eg3:auto_generated|altsyncram_vmb4:altsyncram1|rdaddr_reg[2],8
\fp_pow_0002:fp_pow_inst|altera_syncram:redist134_replace_mem_dmem|altera_syncram_4eg3:auto_generated|altsyncram_vmb4:altsyncram1|rdaddr_reg[0],8
\fp_pow_0002:fp_pow_inst|postPEMulLog_uid67_fpPowrTest_result_add_0_0_p2_of_2_o[8],8
\fp_pow_0002:fp_pow_inst|redist78_replace_rdreg_q[3],8
\fp_pow_0002:fp_pow_inst|altera_syncram:redist131_replace_mem_dmem|altera_syncram_meg3:auto_generated|altsyncram_hnb4:altsyncram1|rdaddr_reg[0],8
\fp_pow_0002:fp_pow_inst|altera_syncram:redist134_replace_mem_dmem|altera_syncram_4eg3:auto_generated|altsyncram_vmb4:altsyncram1|rdaddr_reg[3],8
\fp_pow_0002:fp_pow_inst|redist78_replace_rdreg_q[4],8
\fp_pow_0002:fp_pow_inst|__ALT_INV__Add54~0,8
\fp_pow_0002:fp_pow_inst|__ALT_INV__leftShiftStage1_uid574_normValLog_uid79_fpPowrTest_q[29]~3,7
\fp_pow_0002:fp_pow_inst|__ALT_INV__leftShiftStage1_uid574_normValLog_uid79_fpPowrTest_q[29]~2,7
\fp_pow_0002:fp_pow_inst|dspba_delay:redist94|__ALT_INV__delay_signals[0][42],7
\fp_pow_0002:fp_pow_inst|__ALT_INV__Equal12~3,7
\fp_pow_0002:fp_pow_inst|__ALT_INV__Mux154~0,7
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist78_replace_rdcnt_i[0],7
\fp_pow_0002:fp_pow_inst|dspba_delay:redist25|__ALT_INV__delay_signals[0][35],7
\fp_pow_0002:fp_pow_inst|redist78_replace_rdreg_q[1]~DUPLICATE,7
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist75_replace_rdcnt_eq,7
\fp_pow_0002:fp_pow_inst|dspba_delay:redist7|__ALT_INV__delay_signals[0][7],7
\fp_pow_0002:fp_pow_inst|__ALT_INV__postPEMulLog_uid67_fpPowrTest_result_add_0_0_p2_of_2_o[8],7
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist77_replace_rdcnt_i[2],7
\fp_pow_0002:fp_pow_inst|dspba_delay:redist56|__ALT_INV__delay_signals[0][0],7
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist117_replace_rdcnt_i[1],6
\fp_pow_0002:fp_pow_inst|__ALT_INV__leftShiftStage1_uid574_normValLog_uid79_fpPowrTest_q[60]~0,6
\fp_pow_0002:fp_pow_inst|__ALT_INV__Mux228~0,6
\fp_pow_0002:fp_pow_inst|__ALT_INV__Add37~1,6
\fp_pow_0002:fp_pow_inst|dspba_delay:redist94|__ALT_INV__delay_signals[0][41],6
\fp_pow_0002:fp_pow_inst|__ALT_INV__leftShiftStage1_uid574_normValLog_uid79_fpPowrTest_q[60]~1,6
\fp_pow_0002:fp_pow_inst|dspba_delay:redist41|__ALT_INV__delay_signals[0][37],6
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist131_replace_rdcnt_eq,6
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist137_replace_rdcnt_i[0]~DUPLICATE,5
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist77_replace_rdcnt_i[3],5
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist78_replace_rdcnt_eq,5
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist9_replace_rdcnt_i[0]~DUPLICATE,5
\fp_pow_0002:fp_pow_inst|__ALT_INV__redist75_replace_rdcnt_i[0],5
